comparison,project,llm,generated_relative_path,original_relative_path,generated_size_bytes,original_size_bytes,delta_size_bytes
assisted_vs_autonomous,Iris-Flower-Classification-Codealpha3,chatgpt,Iris-Flower-Classification-Codealpha3/GENAIGREENML_assisted_chatgpt.py,Iris-Flower-Classification-Codealpha3/GENAIGREENML_autonomous_chatgpt.py,2617,9204,-6587
assisted_vs_autonomous,Iris-ML-Lab,chatgpt,Iris-ML-Lab/GENAIGREENML_assisted_chatgpt.py,Iris-ML-Lab/GENAIGREENML_autonomous_chatgpt.py,4096,8885,-4789
assisted_vs_autonomous,JunctionalClassifier,chatgpt,JunctionalClassifier/GENAIGREENML_assisted_chatgpt.py,JunctionalClassifier/GENAIGREENML_autonomous_chatgpt.py,4420,13419,-8999
assisted_vs_autonomous,JunctionalClassifier2,chatgpt,JunctionalClassifier2/GENAIGREENML_assisted_chatgpt.py,JunctionalClassifier2/GENAIGREENML_autonomous_chatgpt.py,3125,10461,-7336
assisted_vs_autonomous,K-Nearest-Neighbor-Algorithm,chatgpt,K-Nearest-Neighbor-Algorithm/GENAIGREENML_assisted_chatgpt.py,K-Nearest-Neighbor-Algorithm/GENAIGREENML_autonomous_chatgpt.py,12028,7663,4365
assisted_vs_autonomous,ML_CSV_Classification,chatgpt,ML_CSV_Classification/GENAIGREENML_assisted_chatgpt.py,ML_CSV_Classification/GENAIGREENML_autonomous_chatgpt.py,2831,13705,-10874
assisted_vs_autonomous,MachineLearn-WineClassifier,chatgpt,MachineLearn-WineClassifier/GENAIGREENML_assisted_chatgpt.py,MachineLearn-WineClassifier/GENAIGREENML_autonomous_chatgpt.py,2934,11019,-8085
assisted_vs_autonomous,MaliciousSoftwareClassification,chatgpt,MaliciousSoftwareClassification/GENAIGREENML_assisted_chatgpt.py,MaliciousSoftwareClassification/GENAIGREENML_autonomous_chatgpt.py,6009,9133,-3124
assisted_vs_autonomous,Na-ve-bayes-algorithm-to-classify-the-fetal-health-,chatgpt,Na-ve-bayes-algorithm-to-classify-the-fetal-health-/GENAIGREENML_assisted_chatgpt.py,Na-ve-bayes-algorithm-to-classify-the-fetal-health-/GENAIGREENML_autonomous_chatgpt.py,3378,11553,-8175
assisted_vs_autonomous,Network_Intrusion_Detection_System,chatgpt,Network_Intrusion_Detection_System/GENAIGREENML_assisted_chatgpt.py,Network_Intrusion_Detection_System/GENAIGREENML_autonomous_chatgpt.py,2473,10550,-8077
assisted_vs_autonomous,Predicting-heart-diseases-,chatgpt,Predicting-heart-diseases-/GENAIGREENML_assisted_chatgpt.py,Predicting-heart-diseases-/GENAIGREENML_autonomous_chatgpt.py,3300,10147,-6847
assisted_vs_autonomous,Rock-or-Mine-prediction,chatgpt,Rock-or-Mine-prediction/GENAIGREENML_assisted_chatgpt.py,Rock-or-Mine-prediction/GENAIGREENML_autonomous_chatgpt.py,2254,10750,-8496
assisted_vs_autonomous,SCT_ML_3,chatgpt,SCT_ML_3/GENAIGREENML_assisted_chatgpt.py,SCT_ML_3/GENAIGREENML_autonomous_chatgpt.py,2606,11195,-8589
assisted_vs_autonomous,Simple-Naive-Bayes-on-Iris-Dataset,chatgpt,Simple-Naive-Bayes-on-Iris-Dataset/GENAIGREENML_assisted_chatgpt.py,Simple-Naive-Bayes-on-Iris-Dataset/GENAIGREENML_autonomous_chatgpt.py,3346,11917,-8571
assisted_vs_autonomous,Social-Network-Ads,chatgpt,Social-Network-Ads/GENAIGREENML_assisted_chatgpt.py,Social-Network-Ads/GENAIGREENML_autonomous_chatgpt.py,3700,10992,-7292
assisted_vs_autonomous,Spam-Email-Classifier,chatgpt,Spam-Email-Classifier/GENAIGREENML_assisted_chatgpt.py,Spam-Email-Classifier/GENAIGREENML_autonomous_chatgpt.py,3070,13405,-10335
assisted_vs_autonomous,SparkMLClassification,chatgpt,SparkMLClassification/GENAIGREENML_assisted_chatgpt.py,SparkMLClassification/GENAIGREENML_autonomous_chatgpt.py,3616,8724,-5108
assisted_vs_autonomous,Supervised-Data-mining-Customer-satisfaction-prediction-,chatgpt,Supervised-Data-mining-Customer-satisfaction-prediction-/GENAIGREENML_assisted_chatgpt.py,Supervised-Data-mining-Customer-satisfaction-prediction-/GENAIGREENML_autonomous_chatgpt.py,4832,8399,-3567
assisted_vs_autonomous,Svm-GridsearchCV,chatgpt,Svm-GridsearchCV/GENAIGREENML_assisted_chatgpt.py,Svm-GridsearchCV/GENAIGREENML_autonomous_chatgpt.py,3642,10740,-7098
assisted_vs_autonomous,Voting-Data-Classification,chatgpt,Voting-Data-Classification/GENAIGREENML_assisted_chatgpt.py,Voting-Data-Classification/GENAIGREENML_autonomous_chatgpt.py,3614,13677,-10063
assisted_vs_autonomous,animals-classification,chatgpt,animals-classification/GENAIGREENML_assisted_chatgpt.py,animals-classification/GENAIGREENML_autonomous_chatgpt.py,2957,9541,-6584
assisted_vs_autonomous,cancer_prediction,chatgpt,cancer_prediction/GENAIGREENML_assisted_chatgpt.py,cancer_prediction/GENAIGREENML_autonomous_chatgpt.py,3561,9199,-5638
assisted_vs_autonomous,cars-classification,chatgpt,cars-classification/GENAIGREENML_assisted_chatgpt.py,cars-classification/GENAIGREENML_autonomous_chatgpt.py,3752,9361,-5609
assisted_vs_autonomous,diabetes_predictive_analysis,chatgpt,diabetes_predictive_analysis/GENAIGREENML_assisted_chatgpt.py,diabetes_predictive_analysis/GENAIGREENML_autonomous_chatgpt.py,3511,11642,-8131
assisted_vs_autonomous,dyslexia-randomforest,chatgpt,dyslexia-randomforest/GENAIGREENML_assisted_chatgpt.py,dyslexia-randomforest/GENAIGREENML_autonomous_chatgpt.py,4873,11319,-6446
assisted_vs_autonomous,spam-ham-detection,chatgpt,spam-ham-detection/GENAIGREENML_assisted_chatgpt.py,spam-ham-detection/GENAIGREENML_autonomous_chatgpt.py,2442,9907,-7465
assisted_vs_autonomous,Algorithms_KnnClasifier,claude,Algorithms_KnnClasifier/GENAIGREENML_assisted_claude.py,Algorithms_KnnClasifier/GENAIGREENML_autonomous_claude.py,3054,3093,-39
assisted_vs_autonomous,BREAST-CANCER-PREDICTION-SYSTEM,claude,BREAST-CANCER-PREDICTION-SYSTEM/GENAIGREENML_assisted_claude.py,BREAST-CANCER-PREDICTION-SYSTEM/GENAIGREENML_autonomous_claude.py,2189,3257,-1068
assisted_vs_autonomous,CT_Project,claude,CT_Project/GENAIGREENML_assisted_claude.py,CT_Project/GENAIGREENML_autonomous_claude.py,2108,3060,-952
assisted_vs_autonomous,Classification-with-xgboost-on-binary.csv-data,claude,Classification-with-xgboost-on-binary.csv-data/GENAIGREENML_assisted_claude.py,Classification-with-xgboost-on-binary.csv-data/GENAIGREENML_autonomous_claude.py,2134,3117,-983
assisted_vs_autonomous,CodeAlpha_IrisClassification,claude,CodeAlpha_IrisClassification/GENAIGREENML_assisted_claude.py,CodeAlpha_IrisClassification/GENAIGREENML_autonomous_claude.py,2061,3066,-1005
assisted_vs_autonomous,DecisionTreeClassifier,claude,DecisionTreeClassifier/GENAIGREENML_assisted_claude.py,DecisionTreeClassifier/GENAIGREENML_autonomous_claude.py,1414,3105,-1691
assisted_vs_autonomous,Diabetes-Classification-with-SVM,claude,Diabetes-Classification-with-SVM/GENAIGREENML_assisted_claude.py,Diabetes-Classification-with-SVM/GENAIGREENML_autonomous_claude.py,2366,3121,-755
assisted_vs_autonomous,IMDB-Sentiment-Analysis,claude,IMDB-Sentiment-Analysis/GENAIGREENML_assisted_claude.py,IMDB-Sentiment-Analysis/GENAIGREENML_autonomous_claude.py,1758,2969,-1211
assisted_vs_autonomous,Iris-Flower-Classification-Codealpha,claude,Iris-Flower-Classification-Codealpha/GENAIGREENML_assisted_claude.py,Iris-Flower-Classification-Codealpha/GENAIGREENML_autonomous_claude.py,2089,3165,-1076
assisted_vs_autonomous,Iris-Flower-Classification-Codealpha2,claude,Iris-Flower-Classification-Codealpha2/GENAIGREENML_assisted_claude.py,Iris-Flower-Classification-Codealpha2/GENAIGREENML_autonomous_claude.py,1924,3180,-1256
assisted_vs_autonomous,Iris-Flower-Classification-Codealpha3,claude,Iris-Flower-Classification-Codealpha3/GENAIGREENML_assisted_claude.py,Iris-Flower-Classification-Codealpha3/GENAIGREENML_autonomous_claude.py,1675,3184,-1509
assisted_vs_autonomous,Iris-ML-Lab,claude,Iris-ML-Lab/GENAIGREENML_assisted_claude.py,Iris-ML-Lab/GENAIGREENML_autonomous_claude.py,1595,3370,-1775
assisted_vs_autonomous,K-Nearest-Neighbor-Algorithm,claude,K-Nearest-Neighbor-Algorithm/GENAIGREENML_assisted_claude.py,K-Nearest-Neighbor-Algorithm/GENAIGREENML_autonomous_claude.py,2202,3024,-822
assisted_vs_autonomous,Na-ve-bayes-algorithm-to-classify-the-fetal-health-,claude,Na-ve-bayes-algorithm-to-classify-the-fetal-health-/GENAIGREENML_assisted_claude.py,Na-ve-bayes-algorithm-to-classify-the-fetal-health-/GENAIGREENML_autonomous_claude.py,1446,3234,-1788
assisted_vs_autonomous,Predicting-heart-diseases-,claude,Predicting-heart-diseases-/GENAIGREENML_assisted_claude.py,Predicting-heart-diseases-/GENAIGREENML_autonomous_claude.py,2891,3129,-238
assisted_vs_autonomous,SCT_ML_3,claude,SCT_ML_3/GENAIGREENML_assisted_claude.py,SCT_ML_3/GENAIGREENML_autonomous_claude.py,1392,3151,-1759
assisted_vs_autonomous,Simple-Naive-Bayes-on-Iris-Dataset,claude,Simple-Naive-Bayes-on-Iris-Dataset/GENAIGREENML_assisted_claude.py,Simple-Naive-Bayes-on-Iris-Dataset/GENAIGREENML_autonomous_claude.py,1782,3093,-1311
assisted_vs_autonomous,Social-Network-Ads,claude,Social-Network-Ads/GENAIGREENML_assisted_claude.py,Social-Network-Ads/GENAIGREENML_autonomous_claude.py,1785,3051,-1266
assisted_vs_autonomous,Voting-Data-Classification,claude,Voting-Data-Classification/GENAIGREENML_assisted_claude.py,Voting-Data-Classification/GENAIGREENML_autonomous_claude.py,2096,3061,-965
assisted_vs_autonomous,cancer_prediction,claude,cancer_prediction/GENAIGREENML_assisted_claude.py,cancer_prediction/GENAIGREENML_autonomous_claude.py,1943,3240,-1297
assisted_vs_autonomous,diabetes_predictive_analysis,claude,diabetes_predictive_analysis/GENAIGREENML_assisted_claude.py,diabetes_predictive_analysis/GENAIGREENML_autonomous_claude.py,2743,3127,-384
assisted_vs_autonomous,spam-ham-detection,claude,spam-ham-detection/GENAIGREENML_assisted_claude.py,spam-ham-detection/GENAIGREENML_autonomous_claude.py,1419,3229,-1810
assisted_vs_autonomous,Air-Quality-Health-Prediction,codex,Air-Quality-Health-Prediction/GENAIGREENML_assisted_codex.py,Air-Quality-Health-Prediction/GENAIGREENML_autonomous_codex.py,4537,6827,-2290
assisted_vs_autonomous,Algorithms_KnnClasifier,codex,Algorithms_KnnClasifier/GENAIGREENML_assisted_codex.py,Algorithms_KnnClasifier/GENAIGREENML_autonomous_codex.py,4746,6511,-1765
assisted_vs_autonomous,Annotated_Colab_Notebook,codex,Annotated_Colab_Notebook/GENAIGREENML_assisted_codex.py,Annotated_Colab_Notebook/GENAIGREENML_autonomous_codex.py,1887,7722,-5835
assisted_vs_autonomous,BREAST-CANCER-PREDICTION-SYSTEM,codex,BREAST-CANCER-PREDICTION-SYSTEM/GENAIGREENML_assisted_codex.py,BREAST-CANCER-PREDICTION-SYSTEM/GENAIGREENML_autonomous_codex.py,4495,6663,-2168
assisted_vs_autonomous,BreastCancer_Classification,codex,BreastCancer_Classification/GENAIGREENML_assisted_codex.py,BreastCancer_Classification/GENAIGREENML_autonomous_codex.py,4235,6597,-2362
assisted_vs_autonomous,CT_Project,codex,CT_Project/GENAIGREENML_assisted_codex.py,CT_Project/GENAIGREENML_autonomous_codex.py,3046,7799,-4753
assisted_vs_autonomous,Classification-with-xgboost-on-binary.csv-data,codex,Classification-with-xgboost-on-binary.csv-data/GENAIGREENML_assisted_codex.py,Classification-with-xgboost-on-binary.csv-data/GENAIGREENML_autonomous_codex.py,3299,8125,-4826
assisted_vs_autonomous,CodeAlpha_IrisClassification,codex,CodeAlpha_IrisClassification/GENAIGREENML_assisted_codex.py,CodeAlpha_IrisClassification/GENAIGREENML_autonomous_codex.py,3221,8162,-4941
assisted_vs_autonomous,Cuisine-Predictor,codex,Cuisine-Predictor/GENAIGREENML_assisted_codex.py,Cuisine-Predictor/GENAIGREENML_autonomous_codex.py,5824,8065,-2241
assisted_vs_autonomous,Decision-Trees,codex,Decision-Trees/GENAIGREENML_assisted_codex.py,Decision-Trees/GENAIGREENML_autonomous_codex.py,11373,9843,1530
assisted_vs_autonomous,DecisionTreeClassifier,codex,DecisionTreeClassifier/GENAIGREENML_assisted_codex.py,DecisionTreeClassifier/GENAIGREENML_autonomous_codex.py,2254,6825,-4571
assisted_vs_autonomous,Deep-Learning-Classification,codex,Deep-Learning-Classification/GENAIGREENML_assisted_codex.py,Deep-Learning-Classification/GENAIGREENML_autonomous_codex.py,4335,6716,-2381
assisted_vs_autonomous,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,codex,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity/GENAIGREENML_assisted_codex.py,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity/GENAIGREENML_autonomous_codex.py,6544,7736,-1192
assisted_vs_autonomous,Diabetes-Classification-with-SVM,codex,Diabetes-Classification-with-SVM/GENAIGREENML_assisted_codex.py,Diabetes-Classification-with-SVM/GENAIGREENML_autonomous_codex.py,3120,6955,-3835
assisted_vs_autonomous,Email-spam-detector,codex,Email-spam-detector/GENAIGREENML_assisted_codex.py,Email-spam-detector/GENAIGREENML_autonomous_codex.py,3223,8001,-4778
assisted_vs_autonomous,FakeNewsPrediction,codex,FakeNewsPrediction/GENAIGREENML_assisted_codex.py,FakeNewsPrediction/GENAIGREENML_autonomous_codex.py,3701,8365,-4664
assisted_vs_autonomous,HWStudentGradPredictor,codex,HWStudentGradPredictor/GENAIGREENML_assisted_codex.py,HWStudentGradPredictor/GENAIGREENML_autonomous_codex.py,3433,6460,-3027
assisted_vs_autonomous,IMDB-Sentiment-Analysis,codex,IMDB-Sentiment-Analysis/GENAIGREENML_assisted_codex.py,IMDB-Sentiment-Analysis/GENAIGREENML_autonomous_codex.py,3392,6660,-3268
assisted_vs_autonomous,Iris-Classification-ML-problem,codex,Iris-Classification-ML-problem/GENAIGREENML_assisted_codex.py,Iris-Classification-ML-problem/GENAIGREENML_autonomous_codex.py,4932,8522,-3590
assisted_vs_autonomous,Iris-Flower-Classification-Codealpha,codex,Iris-Flower-Classification-Codealpha/GENAIGREENML_assisted_codex.py,Iris-Flower-Classification-Codealpha/GENAIGREENML_autonomous_codex.py,3431,7338,-3907
assisted_vs_autonomous,Iris-Flower-Classification-Codealpha2,codex,Iris-Flower-Classification-Codealpha2/GENAIGREENML_assisted_codex.py,Iris-Flower-Classification-Codealpha2/GENAIGREENML_autonomous_codex.py,2690,5904,-3214
assisted_vs_autonomous,Iris-Flower-Classification-Codealpha3,codex,Iris-Flower-Classification-Codealpha3/GENAIGREENML_assisted_codex.py,Iris-Flower-Classification-Codealpha3/GENAIGREENML_autonomous_codex.py,2599,7539,-4940
assisted_vs_autonomous,Iris-ML-Lab,codex,Iris-ML-Lab/GENAIGREENML_assisted_codex.py,Iris-ML-Lab/GENAIGREENML_autonomous_codex.py,3129,7539,-4410
assisted_vs_autonomous,JunctionalClassifier2,codex,JunctionalClassifier2/GENAIGREENML_assisted_codex.py,JunctionalClassifier2/GENAIGREENML_autonomous_codex.py,5121,9369,-4248
assisted_vs_autonomous,K-Nearest-Neighbor-Algorithm,codex,K-Nearest-Neighbor-Algorithm/GENAIGREENML_assisted_codex.py,K-Nearest-Neighbor-Algorithm/GENAIGREENML_autonomous_codex.py,9785,6550,3235
assisted_vs_autonomous,MachineLearn-WineClassifier,codex,MachineLearn-WineClassifier/GENAIGREENML_assisted_codex.py,MachineLearn-WineClassifier/GENAIGREENML_autonomous_codex.py,3170,8421,-5251
assisted_vs_autonomous,MaliciousSoftwareClassification,codex,MaliciousSoftwareClassification/GENAIGREENML_assisted_codex.py,MaliciousSoftwareClassification/GENAIGREENML_autonomous_codex.py,6536,6320,216
assisted_vs_autonomous,Multi-Turn-Intent-Classification,codex,Multi-Turn-Intent-Classification/GENAIGREENML_assisted_codex.py,Multi-Turn-Intent-Classification/GENAIGREENML_autonomous_codex.py,6295,11576,-5281
assisted_vs_autonomous,Na-ve-bayes-algorithm-to-classify-the-fetal-health-,codex,Na-ve-bayes-algorithm-to-classify-the-fetal-health-/GENAIGREENML_assisted_codex.py,Na-ve-bayes-algorithm-to-classify-the-fetal-health-/GENAIGREENML_autonomous_codex.py,3533,9472,-5939
assisted_vs_autonomous,Network_Intrusion_Detection_System,codex,Network_Intrusion_Detection_System/GENAIGREENML_assisted_codex.py,Network_Intrusion_Detection_System/GENAIGREENML_autonomous_codex.py,3445,8429,-4984
assisted_vs_autonomous,Predicting-heart-diseases-,codex,Predicting-heart-diseases-/GENAIGREENML_assisted_codex.py,Predicting-heart-diseases-/GENAIGREENML_autonomous_codex.py,3793,5830,-2037
assisted_vs_autonomous,Rock-or-Mine-prediction,codex,Rock-or-Mine-prediction/GENAIGREENML_assisted_codex.py,Rock-or-Mine-prediction/GENAIGREENML_autonomous_codex.py,2487,6784,-4297
assisted_vs_autonomous,SCT_ML_3,codex,SCT_ML_3/GENAIGREENML_assisted_codex.py,SCT_ML_3/GENAIGREENML_autonomous_codex.py,3079,6589,-3510
assisted_vs_autonomous,Simple-Naive-Bayes-on-Iris-Dataset,codex,Simple-Naive-Bayes-on-Iris-Dataset/GENAIGREENML_assisted_codex.py,Simple-Naive-Bayes-on-Iris-Dataset/GENAIGREENML_autonomous_codex.py,4204,8208,-4004
assisted_vs_autonomous,Social-Network-Ads,codex,Social-Network-Ads/GENAIGREENML_assisted_codex.py,Social-Network-Ads/GENAIGREENML_autonomous_codex.py,4478,6372,-1894
assisted_vs_autonomous,Spam-Email-Classifier,codex,Spam-Email-Classifier/GENAIGREENML_assisted_codex.py,Spam-Email-Classifier/GENAIGREENML_autonomous_codex.py,2574,8245,-5671
assisted_vs_autonomous,SparkMLClassification,codex,SparkMLClassification/GENAIGREENML_assisted_codex.py,SparkMLClassification/GENAIGREENML_autonomous_codex.py,5153,11411,-6258
assisted_vs_autonomous,Supervised-Data-mining-Customer-satisfaction-prediction-,codex,Supervised-Data-mining-Customer-satisfaction-prediction-/GENAIGREENML_assisted_codex.py,Supervised-Data-mining-Customer-satisfaction-prediction-/GENAIGREENML_autonomous_codex.py,4179,7070,-2891
assisted_vs_autonomous,Svm-GridsearchCV,codex,Svm-GridsearchCV/GENAIGREENML_assisted_codex.py,Svm-GridsearchCV/GENAIGREENML_autonomous_codex.py,2287,6791,-4504
assisted_vs_autonomous,Voting-Data-Classification,codex,Voting-Data-Classification/GENAIGREENML_assisted_codex.py,Voting-Data-Classification/GENAIGREENML_autonomous_codex.py,3246,6391,-3145
assisted_vs_autonomous,animals-classification,codex,animals-classification/GENAIGREENML_assisted_codex.py,animals-classification/GENAIGREENML_autonomous_codex.py,2491,6835,-4344
assisted_vs_autonomous,cancer_prediction,codex,cancer_prediction/GENAIGREENML_assisted_codex.py,cancer_prediction/GENAIGREENML_autonomous_codex.py,4560,7312,-2752
assisted_vs_autonomous,cars-classification,codex,cars-classification/GENAIGREENML_assisted_codex.py,cars-classification/GENAIGREENML_autonomous_codex.py,2745,6234,-3489
assisted_vs_autonomous,diabetes_predictive_analysis,codex,diabetes_predictive_analysis/GENAIGREENML_assisted_codex.py,diabetes_predictive_analysis/GENAIGREENML_autonomous_codex.py,3161,5883,-2722
assisted_vs_autonomous,dyslexia-randomforest,codex,dyslexia-randomforest/GENAIGREENML_assisted_codex.py,dyslexia-randomforest/GENAIGREENML_autonomous_codex.py,7612,7666,-54
assisted_vs_autonomous,spam-ham-detection,codex,spam-ham-detection/GENAIGREENML_assisted_codex.py,spam-ham-detection/GENAIGREENML_autonomous_codex.py,3426,6706,-3280
assisted_vs_autonomous,student-math-ml-analysis,codex,student-math-ml-analysis/analysis/GENAIGREENML_assisted_codex.py,student-math-ml-analysis/analysis/GENAIGREENML_autonomous_codex.py,3116,5887,-2771
assisted_vs_autonomous,Air-Quality-Health-Prediction,gemini,Air-Quality-Health-Prediction/GENAIGREENML_assisted_gemini.py,Air-Quality-Health-Prediction/GENAIGREENML_autonomous_gemini.py,3543,5269,-1726
assisted_vs_autonomous,Algorithms_KnnClasifier,gemini,Algorithms_KnnClasifier/GENAIGREENML_assisted_gemini.py,Algorithms_KnnClasifier/GENAIGREENML_autonomous_gemini.py,2659,4451,-1792
assisted_vs_autonomous,Annotated_Colab_Notebook,gemini,Annotated_Colab_Notebook/GENAIGREENML_assisted_gemini.py,Annotated_Colab_Notebook/GENAIGREENML_autonomous_gemini.py,2061,5014,-2953
assisted_vs_autonomous,BREAST-CANCER-PREDICTION-SYSTEM,gemini,BREAST-CANCER-PREDICTION-SYSTEM/GENAIGREENML_assisted_gemini.py,BREAST-CANCER-PREDICTION-SYSTEM/GENAIGREENML_autonomous_gemini.py,2238,4959,-2721
assisted_vs_autonomous,CT_Project,gemini,CT_Project/GENAIGREENML_assisted_gemini.py,CT_Project/GENAIGREENML_autonomous_gemini.py,2371,4139,-1768
assisted_vs_autonomous,Classification-with-xgboost-on-binary.csv-data,gemini,Classification-with-xgboost-on-binary.csv-data/GENAIGREENML_assisted_gemini.py,Classification-with-xgboost-on-binary.csv-data/GENAIGREENML_autonomous_gemini.py,2280,4700,-2420
assisted_vs_autonomous,CodeAlpha_IrisClassification,gemini,CodeAlpha_IrisClassification/GENAIGREENML_assisted_gemini.py,CodeAlpha_IrisClassification/GENAIGREENML_autonomous_gemini.py,2237,4541,-2304
assisted_vs_autonomous,Cuisine-Predictor,gemini,Cuisine-Predictor/GENAIGREENML_assisted_gemini.py,Cuisine-Predictor/GENAIGREENML_autonomous_gemini.py,3925,5104,-1179
assisted_vs_autonomous,Decision-Trees,gemini,Decision-Trees/GENAIGREENML_assisted_gemini.py,Decision-Trees/GENAIGREENML_autonomous_gemini.py,7174,5179,1995
assisted_vs_autonomous,DecisionTreeClassifier,gemini,DecisionTreeClassifier/GENAIGREENML_assisted_gemini.py,DecisionTreeClassifier/GENAIGREENML_autonomous_gemini.py,1664,4835,-3171
assisted_vs_autonomous,Deep-Learning-Classification,gemini,Deep-Learning-Classification/GENAIGREENML_assisted_gemini.py,Deep-Learning-Classification/GENAIGREENML_autonomous_gemini.py,2793,5450,-2657
assisted_vs_autonomous,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,gemini,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity/GENAIGREENML_assisted_gemini.py,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity/GENAIGREENML_autonomous_gemini.py,3492,5205,-1713
assisted_vs_autonomous,Diabetes-Classification-with-SVM,gemini,Diabetes-Classification-with-SVM/GENAIGREENML_assisted_gemini.py,Diabetes-Classification-with-SVM/GENAIGREENML_autonomous_gemini.py,2747,5168,-2421
assisted_vs_autonomous,Email-spam-detector,gemini,Email-spam-detector/GENAIGREENML_assisted_gemini.py,Email-spam-detector/GENAIGREENML_autonomous_gemini.py,4651,4929,-278
assisted_vs_autonomous,FakeNewsPrediction,gemini,FakeNewsPrediction/GENAIGREENML_assisted_gemini.py,FakeNewsPrediction/GENAIGREENML_autonomous_gemini.py,2515,4966,-2451
assisted_vs_autonomous,HWStudentGradPredictor,gemini,HWStudentGradPredictor/GENAIGREENML_assisted_gemini.py,HWStudentGradPredictor/GENAIGREENML_autonomous_gemini.py,1924,4812,-2888
assisted_vs_autonomous,IMDB-Sentiment-Analysis,gemini,IMDB-Sentiment-Analysis/GENAIGREENML_assisted_gemini.py,IMDB-Sentiment-Analysis/GENAIGREENML_autonomous_gemini.py,1962,4872,-2910
assisted_vs_autonomous,Iris-Classification-ML-problem,gemini,Iris-Classification-ML-problem/GENAIGREENML_assisted_gemini.py,Iris-Classification-ML-problem/GENAIGREENML_autonomous_gemini.py,3197,5296,-2099
assisted_vs_autonomous,Iris-Flower-Classification-Codealpha,gemini,Iris-Flower-Classification-Codealpha/GENAIGREENML_assisted_gemini.py,Iris-Flower-Classification-Codealpha/GENAIGREENML_autonomous_gemini.py,2195,4599,-2404
assisted_vs_autonomous,Iris-Flower-Classification-Codealpha2,gemini,Iris-Flower-Classification-Codealpha2/GENAIGREENML_assisted_gemini.py,Iris-Flower-Classification-Codealpha2/GENAIGREENML_autonomous_gemini.py,1877,5548,-3671
assisted_vs_autonomous,Iris-Flower-Classification-Codealpha3,gemini,Iris-Flower-Classification-Codealpha3/GENAIGREENML_assisted_gemini.py,Iris-Flower-Classification-Codealpha3/GENAIGREENML_autonomous_gemini.py,1879,4622,-2743
assisted_vs_autonomous,Iris-ML-Lab,gemini,Iris-ML-Lab/GENAIGREENML_assisted_gemini.py,Iris-ML-Lab/GENAIGREENML_autonomous_gemini.py,1989,4652,-2663
assisted_vs_autonomous,JunctionalClassifier,gemini,JunctionalClassifier/GENAIGREENML_assisted_gemini.py,JunctionalClassifier/GENAIGREENML_autonomous_gemini.py,2876,5892,-3016
assisted_vs_autonomous,JunctionalClassifier2,gemini,JunctionalClassifier2/GENAIGREENML_assisted_gemini.py,JunctionalClassifier2/GENAIGREENML_autonomous_gemini.py,2354,6588,-4234
assisted_vs_autonomous,JunctionalClassifier3,gemini,JunctionalClassifier3/GENAIGREENML_assisted_gemini.py,JunctionalClassifier3/GENAIGREENML_autonomous_gemini.py,2967,6460,-3493
assisted_vs_autonomous,K-Nearest-Neighbor-Algorithm,gemini,K-Nearest-Neighbor-Algorithm/GENAIGREENML_assisted_gemini.py,K-Nearest-Neighbor-Algorithm/GENAIGREENML_autonomous_gemini.py,2619,4897,-2278
assisted_vs_autonomous,ML_CSV_Classification,gemini,ML_CSV_Classification/GENAIGREENML_assisted_gemini.py,ML_CSV_Classification/GENAIGREENML_autonomous_gemini.py,2214,5769,-3555
assisted_vs_autonomous,MachineLearn-WineClassifier,gemini,MachineLearn-WineClassifier/GENAIGREENML_assisted_gemini.py,MachineLearn-WineClassifier/GENAIGREENML_autonomous_gemini.py,1970,4656,-2686
assisted_vs_autonomous,MaliciousSoftwareClassification,gemini,MaliciousSoftwareClassification/GENAIGREENML_assisted_gemini.py,MaliciousSoftwareClassification/GENAIGREENML_autonomous_gemini.py,4716,3854,862
assisted_vs_autonomous,Multi-Turn-Intent-Classification,gemini,Multi-Turn-Intent-Classification/GENAIGREENML_assisted_gemini.py,Multi-Turn-Intent-Classification/GENAIGREENML_autonomous_gemini.py,3328,6291,-2963
assisted_vs_autonomous,Na-ve-bayes-algorithm-to-classify-the-fetal-health-,gemini,Na-ve-bayes-algorithm-to-classify-the-fetal-health-/GENAIGREENML_assisted_gemini.py,Na-ve-bayes-algorithm-to-classify-the-fetal-health-/GENAIGREENML_autonomous_gemini.py,1749,3664,-1915
assisted_vs_autonomous,Predicting-heart-diseases-,gemini,Predicting-heart-diseases-/GENAIGREENML_assisted_gemini.py,Predicting-heart-diseases-/GENAIGREENML_autonomous_gemini.py,2837,5049,-2212
assisted_vs_autonomous,Rock-or-Mine-prediction,gemini,Rock-or-Mine-prediction/GENAIGREENML_assisted_gemini.py,Rock-or-Mine-prediction/GENAIGREENML_autonomous_gemini.py,1750,3686,-1936
assisted_vs_autonomous,SCT_ML_3,gemini,SCT_ML_3/GENAIGREENML_assisted_gemini.py,SCT_ML_3/GENAIGREENML_autonomous_gemini.py,1839,4006,-2167
